Error 162, reqId 4870: Historical Market Data Service error message:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5084: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5085: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5086: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5087: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5088: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5089: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5090: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5091: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5092: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5093: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5094: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5095: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5096: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5097: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5098: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5099: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5100: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5101: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5102: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5103: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5104: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5105: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5106: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5107: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5108: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5109: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5110: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5111: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5112: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5113: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Peer closed connection.
Traceback (most recent call last):
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\site-packages\ib_insync\util.py", line 341, in run
    result = loop.run_until_complete(task)
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\site-packages\nest_asyncio.py", line 98, in run_until_complete
    return f.result()
           ~~~~~~~~^^
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\asyncio\futures.py", line 194, in result
    raise self._make_cancelled_error()
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 306, in __step_run_and_handle_result
    result = coro.throw(exc)
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 718, in sleep
    return await future
           ^^^^^^^^^^^^
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\asyncio\futures.py", line 286, in __await__
    yield self  # This tells Task to wait for completion.
    ^^^^^^^^^^
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 375, in __wakeup
    future.result()
    ~~~~~~~~~~~~~^^
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\asyncio\futures.py", line 194, in result
    raise self._make_cancelled_error()
asyncio.exceptions.CancelledError

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\owner\Desktop\es_futures_backtester\paper_trader.py", line 1672, in <module>
    main()
    ~~~~^^
  File "C:\Users\owner\Desktop\es_futures_backtester\paper_trader.py", line 1212, in main
    ib.sleep(1.0)
    ~~~~~~~~^^^^^
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\site-packages\ib_insync\util.py", line 386, in sleep
    run(asyncio.sleep(secs))
    ~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\owner\AppData\Local\Programs\Python\Python313\Lib\site-packages\ib_insync\util.py", line 343, in run
    raise globalErrorEvent.value() or e
ConnectionError: Socket disconnect
